"","Protein","Estimate","Std_Error","df","t_value","Pr_t","padj","significant","diffexpressed"
"4545","ST8SIA1",-0.162414732419939,0.190153030383327,83.6740799697095,-0.854126448011529,0.395473678374745,0.744160658092831,"Not-Significant","NO"
"4546","ST8SIA6",0.227829112587055,0.135710496169459,80.3690702468822,1.67878770631396,0.0970776952449179,0.450365700006633,"Not-Significant","NO"
"4547","STAB2",-0.120757203181497,0.0704383248404284,80.0337313626238,-1.71436790206272,0.0903314576773755,0.435465025272735,"Not-Significant","NO"
"4548","STAC",0.823312207376186,0.32701167507291,65.4424309438829,2.51768444411846,0.0142690698043244,0.19433812808049,"Not-Significant","NO"
"4549","STAC2",0.467443285102614,0.419516828390621,69.3232518550419,1.11424203623929,0.269023626615712,0.652902965556593,"Not-Significant","NO"
"4550","STAC3",0.125723069322282,0.358685912820529,75.8746986238714,0.350510195211341,0.726927087676592,0.911325061644719,"Not-Significant","NO"
"4551","STAG1",0.340479222241287,0.174697085665746,88.5641877074461,1.94896910239669,0.0544641804354139,0.349335627054265,"Not-Significant","NO"
"4552","STAG3",0.210509121872713,0.154562542268442,63.7842513191141,1.36196725793435,0.177999074475322,0.569836578715927,"Not-Significant","NO"
"4553","STAM",0.365467424177087,0.118627953574696,88.012207761028,3.08078672154591,0.00275516016962209,0.0830950175506616,"Not-Significant","NO"
"4554","STAM2",0.196855844070112,0.172278200420783,74.8301966851368,1.14266252833672,0.256821573411213,0.642467595655756,"Not-Significant","NO"
"4555","STAMBP",0.210006518353177,0.177095139893474,79.5392613842213,1.18584009973114,0.239215906662423,0.629523323853666,"Not-Significant","NO"
"4556","STAP2",0.436218682656619,0.282426092674427,242.99999999566,1.54454101080342,0.123758605619073,0.495153538802748,"Not-Significant","NO"
"4557","STAR",-0.0769069982219742,0.306055960642845,83.3712091005631,-0.251284105234995,0.80221278874913,0.936186380887537,"Not-Significant","NO"
"4558","STARD10",0.356190405307913,0.133815011708917,68.3195315680178,2.66181201017059,0.00968099277658333,0.157342684853094,"Not-Significant","NO"
"4559","STARD13",0.325553112888767,0.328025742682496,81.2911302537226,0.99246208613535,0.32391718106951,0.696386883916122,"Not-Significant","NO"
"4560","STARD3",0.118493001366177,0.169680036788154,85.3156397503154,0.698332011290851,0.486868709548331,0.800534555923446,"Not-Significant","NO"
"4561","STARD8",0.086555222713305,0.084812144600449,65.1481744656902,1.02055222304621,0.311241553594221,0.688500104777529,"Not-Significant","NO"
"4562","STARD9",0.297882628884536,0.257080386326366,67.2497431689743,1.15871394601987,0.250670921574455,0.636360375656742,"Not-Significant","NO"
"4563","STAT1",0.353953931307865,0.226082389746104,242.999999997136,1.56559708920878,0.118744270093751,0.491106278654717,"Not-Significant","NO"
"4564","STAT2",0.297759933738993,0.183024953975187,83.2570563137162,1.62688162063059,0.107541344963877,0.467394623148991,"Not-Significant","NO"
"4565","STAT5B",0.351177126690538,0.322631898546919,82.5392102604279,1.08847614966834,0.279552993438388,0.661481247144309,"Not-Significant","NO"
"4566","STAU1",0.212770949089553,0.215896122515102,83.3810595689725,0.98552464310548,0.3272176063432,0.69754132103807,"Not-Significant","NO"
"4567","STC1",0.0973116603699978,0.138347164337072,86.6757167025092,0.703387458906678,0.483699499570909,0.799575647028604,"Not-Significant","NO"
"4568","STC2",0.072018800808419,0.107639673103055,76.662170875992,0.669073016781348,0.505458841231521,0.811033525619,"Not-Significant","NO"
"4569","STEAP1",0.418133777301921,0.255394564889039,73.769208376563,1.63720703094675,0.105846453487803,0.465561153290005,"Not-Significant","NO"
"4570","STEAP4",0.910406359656665,0.32089680079151,90.0731045330139,2.83706898109018,0.00562384852468368,0.125259631973745,"Not-Significant","NO"
"4571","STEEP1",-0.442354895347483,0.4519152884236,79.2846740229606,-0.97884472306864,0.330634101028434,0.700345573738313,"Not-Significant","NO"
"4572","STIP1",0.238773282157143,0.162998516048384,77.2233601613787,1.46488009796523,0.147013172060732,0.525202822372055,"Not-Significant","NO"
"4573","STK11",0.241509808531462,0.189448237359191,83.2801600228733,1.27480631067347,0.205923091339773,0.604086676588105,"Not-Significant","NO"
"4574","STK11IP",0.113919246878071,0.142145432021346,84.2120626513767,0.801427420199927,0.425139811358971,0.766846513880687,"Not-Significant","NO"
"4575","STK17A",0.0562959842029051,0.119019358453523,72.3665133961044,0.472998551953115,0.637637809564028,0.87269571559551,"Not-Significant","NO"
"4576","STK24",0.179249807033913,0.212552837575928,82.419760699576,0.843318814644767,0.401491021614864,0.747849941810798,"Not-Significant","NO"
"4577","STK26",0.616028644213242,0.270514518285081,244.999999997519,2.27724799437212,0.0236340013281387,0.245208971098825,"Not-Significant","NO"
"4578","STK32B",-0.275333760814784,0.270841013678916,77.5483098183803,-1.01658813439974,0.312510624375493,0.68929279264836,"Not-Significant","NO"
"4579","STK32C",0.192753980138403,0.1574626988844,73.0248215228529,1.22412470701973,0.224839931765073,0.618387436279837,"Not-Significant","NO"
"4580","STK33",0.0272432983067209,0.127844121729884,74.9105185144386,0.213097778279412,0.831829567580623,0.949476372408069,"Not-Significant","NO"
"4581","STK35",-0.031745786390242,0.100860219563803,84.5049846177342,-0.314750320072027,0.753727076068818,0.920787835171371,"Not-Significant","NO"
"4582","STK36",-0.195890590502352,0.428670523175381,76.9238033832124,-0.456972383011761,0.6489787753563,0.877758992322124,"Not-Significant","NO"
"4583","STK39",0.331120322157751,0.223578090552211,80.712470907457,1.48100523329421,0.142498553579306,0.515329240179634,"Not-Significant","NO"
"4584","STK4",0.105128012472813,0.214229029753067,83.3219295332082,0.490727202536416,0.624909336911162,0.864157069525942,"Not-Significant","NO"
"4585","STMN2",-0.1277347594303,0.324957681528053,242.999999997866,-0.393081212389414,0.694604126124584,0.901466847764959,"Not-Significant","NO"
"4586","STMN4",0.0264897012521747,0.222329304215912,85.0798612668603,0.119146242757318,0.905440373940237,0.975604546851543,"Not-Significant","NO"
"4587","STOML2",0.00241808079383961,0.236442656049615,79.0001869184901,0.010226922816043,0.991866020681263,0.99942318992787,"Not-Significant","NO"
"4588","STON1",0.24985058534347,0.24780910094989,91.7555383772676,1.00823813324755,0.31599161763164,0.693218877934753,"Not-Significant","NO"
"4589","STOX2",0.210789881265411,0.16047131164175,80.1833018983458,1.3135673854028,0.192738035749061,0.587867653079174,"Not-Significant","NO"
"4590","STPG1",0.3277828732486,0.289047261182374,81.1179302197439,1.13401134440013,0.260130005926801,0.645210098970127,"Not-Significant","NO"
"4591","STRA8",0.0270547259378035,0.166334371448944,85.7493975372012,0.162652647808922,0.871174625491877,0.964978976237793,"Not-Significant","NO"
"4592","STRN",0.518600216474555,0.148204081558415,84.2427435996243,3.49923032497689,0.000748145230028748,0.0322249872251407,"Significant","UP"
"4593","STX12",-0.0614980767098117,0.361772917404426,85.3372674372304,-0.169990825048584,0.865419703082092,0.96325716948333,"Not-Significant","NO"
"4594","STX16",0.427742073244022,0.206035225840239,84.6997535226775,2.07606282614846,0.0409201250348393,0.31834775687897,"Not-Significant","NO"
"4595","STX17",0.416961218656879,0.218979954807943,81.1621798208186,1.90410678923821,0.060439916245126,0.362768486658832,"Not-Significant","NO"
"4596","STX1B",0.183363821073171,0.169357648033091,73.2602246563729,1.08270174511011,0.282491599955892,0.663059943354636,"Not-Significant","NO"
"4597","STX2",0.0401160241640764,0.123687159425008,242.999999994684,0.324334590191628,0.745963744235377,0.918581911466522,"Not-Significant","NO"
"4598","STX3",0.0127512683838686,0.0998748253802064,80.6373355227265,0.12767249740189,0.89872601306347,0.973501913953795,"Not-Significant","NO"
"4599","STX4",0.586949839014039,0.149827461631308,80.2905737418198,3.91750505964249,0.000186953171994433,0.0116526812379589,"Significant","UP"
"4600","STX5",-0.130561558313534,0.211399603081208,79.2970494507326,-0.617605503560852,0.538605024364387,0.823186731255343,"Not-Significant","NO"
"4601","STX6",0.224864007190363,0.174532976971674,67.4262992873663,1.28837547546592,0.20201887558045,0.59980831809322,"Not-Significant","NO"
"4602","STX7",0.196478510999275,0.146731323213832,83.6984496757438,1.33903591064157,0.184184287923184,0.577401394921319,"Not-Significant","NO"
"4603","STX8",0.219782039393057,0.165838885536488,80.8643801336142,1.32527445949763,0.188812471839165,0.582942002216723,"Not-Significant","NO"
"4604","STXBP1",0.110397996298109,0.176001010800964,87.0108399873838,0.627257740144206,0.532132873392174,0.821935849338699,"Not-Significant","NO"
"4605","STXBP3",0.206426692304812,0.145398086341372,74.0136032156933,1.41973458866683,0.159883322321056,0.548260091687349,"Not-Significant","NO"
"4606","STXBP4",0.109959597379958,0.0817068770182088,83.8021534878402,1.3457814249277,0.18200272912557,0.573989845001632,"Not-Significant","NO"
"4607","STXBP5L",0.168358930995364,0.306434278181252,86.2323296305653,0.549412852878625,0.584142194294616,0.845107958867525,"Not-Significant","NO"
"4608","SUCLA2",0.224978584655537,0.110818696945004,68.5780447385365,2.03015006364123,0.0462222814964115,0.333262254541916,"Not-Significant","NO"
"4609","SUFU",0.170039680424514,0.322054627472165,71.4017198445236,0.52798396892841,0.599147553602346,0.850890882629709,"Not-Significant","NO"
"4610","SUGP1",0.417927389004085,0.253824729041486,78.5418019458086,1.64651959083064,0.103652673866502,0.463419296324665,"Not-Significant","NO"
"4611","SUGT1",0.0845523967098882,0.213409447871515,79.2070332879735,0.396198001321824,0.693024276154874,0.900683005301495,"Not-Significant","NO"
"4612","SULF2",0.0230543625608626,0.17527445662896,67.1516569343128,0.131532928438435,0.895747033155764,0.97224336636249,"Not-Significant","NO"
"4613","SULT1A1",0.258083039168223,0.249860861411479,79.5874547613437,1.03290702557534,0.304775970618805,0.682230215045241,"Not-Significant","NO"
"4614","SULT1C2",0.0550941588943896,0.192377364751637,82.4184219059577,0.286385869592908,0.775301251322487,0.925713570497018,"Not-Significant","NO"
"4615","SULT1E1",0.0386869250913852,0.108636451050401,92.1490011885442,0.356113668269931,0.722569459410616,0.911325061644719,"Not-Significant","NO"
"4616","SULT2A1",-0.195858357592784,0.205811560027221,81.2950240677022,-0.951639244981571,0.344100801420135,0.708610022446441,"Not-Significant","NO"
"4617","SUMF1",0.734324744360857,0.272599272001232,83.726114083561,2.69378835449545,0.0085334460118645,0.151263386242751,"Not-Significant","NO"
"4618","SUMF2",-0.0230727844503907,0.124380477824112,80.5508000035091,-0.185501654713196,0.853301895469612,0.959421358700765,"Not-Significant","NO"
"4619","SUMO1",-0.138296750459147,0.129951714236354,73.7696176706924,-1.06421643817346,0.290701771556891,0.669334785427893,"Not-Significant","NO"
"4620","SUOX",0.335491442467229,0.170838863239801,83.3722466105484,1.96378877794516,0.0528872909020549,0.345922058270478,"Not-Significant","NO"
"4621","SUPT20H",0.26328127462224,0.191551064821739,78.81026086255,1.37447043099058,0.173191544497132,0.566051081274402,"Not-Significant","NO"
"4622","SURF2",0.693494935775577,0.27971517230731,86.9769014732952,2.47928966475106,0.0150933436854644,0.199920261294863,"Not-Significant","NO"
"4623","SUSD1",0.0571268318745213,0.147692617826957,84.6473993973702,0.386795445263579,0.699878333360945,0.904820744301192,"Not-Significant","NO"
"4624","SUSD2",-0.0796779708834711,0.083892643406584,81.7948657930108,-0.94976111906873,0.345031516229568,0.7095633421728,"Not-Significant","NO"
"4625","SUSD4",0.189357779656931,0.117756598248982,83.1280418228286,1.60804390134095,0.111617278895577,0.474820952301041,"Not-Significant","NO"
"4626","SUSD5",0.0913670035426832,0.0847865931089951,82.2558780433744,1.07761145002287,0.28435736730554,0.664198866947336,"Not-Significant","NO"
"4627","SV2A",0.296734466017789,0.224747495027355,82.6843122930394,1.32030154988678,0.19037759583022,0.585386246493619,"Not-Significant","NO"
"4628","SWAP70",-0.204923616417238,0.127355580383636,79.5497017878147,-1.60906664474335,0.111563432408189,0.474820952301041,"Not-Significant","NO"
"4629","SYAP1",0.112913158112648,0.300053712234082,77.5692869229999,0.376309818905227,0.707713905339627,0.907333392386169,"Not-Significant","NO"
"4630","SYCE1L",-0.129960336599315,0.196206244291518,83.4371765915512,-0.662365956132483,0.509562180405237,0.814131613928512,"Not-Significant","NO"
"4631","SYCP3",-0.216294455528438,0.199871709542406,66.3479030205264,-1.08216643577838,0.283096055879264,0.663774300837875,"Not-Significant","NO"
"4632","SYF2",0.00148285100265923,0.225572040540197,84.1809101510136,0.00657373581897878,0.994770509139297,0.99942318992787,"Not-Significant","NO"
"4633","SYK",0.201977472074437,0.232910489089201,84.4067823387283,0.867189248815166,0.388296968845919,0.7380826408177,"Not-Significant","NO"
"4634","SYMPK",-0.0109919629984019,0.139114832358935,78.589081768135,-0.0790135948267627,0.937222655112036,0.985199529123724,"Not-Significant","NO"
"4635","SYNE3",6.5788263805066e-05,0.18747195243958,86.2616718827191,0.000350923233843573,0.999720814056074,0.999720814056074,"Not-Significant","NO"
"4636","SYNGAP1",0.288959735283803,0.165066951908107,97.3843895683897,1.75056079938198,0.0831708265842299,0.419506583720525,"Not-Significant","NO"
"4637","SYNM",0.776590033580227,0.165407364470587,82.2993011090865,4.6950148565986,1.05179087496924e-05,0.00111447761111741,"Significant","UP"
"4638","SYT1",-0.0226758605186488,0.077315423851534,74.033492770447,-0.293290256834036,0.770120864701548,0.924805715056072,"Not-Significant","NO"
"4639","SYTL1",-0.719452383643938,0.352380775688059,75.0088934067594,-2.0416902205835,0.0446989813394659,0.330882734148746,"Not-Significant","NO"
"4640","SYTL2",0.484018294988848,0.180397655854672,77.8707937554989,2.68306310686638,0.00890630587724192,0.152704234749604,"Not-Significant","NO"
"4641","SYTL3",0.840806022773975,0.263381698575998,84.6846361094292,3.19234793958687,0.00198115554819268,0.0656010130895301,"Not-Significant","NO"
"4642","SYTL4",0.544354166707446,0.299164560351978,84.7608921938349,1.81958105621532,0.072353389179139,0.393157185508798,"Not-Significant","NO"
"4643","TAB2",0.431519936775716,0.213816343374628,89.585969704324,2.01818032225745,0.0465635866898464,0.333821220951023,"Not-Significant","NO"
"4644","TACC2",0.133051754159981,0.122211697159096,77.3216876974917,1.08869901370221,0.27966833511102,0.661481247144309,"Not-Significant","NO"
"4645","TACC3",0.358023085870798,0.266105250560599,79.6193671456744,1.34541909682938,0.182309218544676,0.57424152190826,"Not-Significant","NO"
"4646","TACSTD2",-0.218702148830747,0.067691270787307,78.8051442975741,-3.23087668892983,0.00180160953037132,0.0619800473500471,"Not-Significant","NO"
"4647","TADA3",0.28147753323481,0.225706671249192,85.5968210333307,1.2470944331284,0.215764405513188,0.6100433638697,"Not-Significant","NO"
"4648","TAF11",0.0240993352905178,0.164612281695817,79.799469998717,0.146400590783683,0.883974374115301,0.969670910621392,"Not-Significant","NO"
"4649","TAF5L",-0.130981227231235,0.168951526130933,80.6473925398255,-0.775259213283034,0.440453822140276,0.776288872155417,"Not-Significant","NO"
"4650","TAFA1",0.073334045415221,0.11659483276573,66.6661600310717,0.628964797801707,0.531521421573883,0.821470388418446,"Not-Significant","NO"
"4651","TAFA3",0.0626053856683919,0.17539258530498,73.9686874209778,0.356944311867752,0.72214979871556,0.911325061644719,"Not-Significant","NO"
"4652","TAFA5",0.0209064462342303,0.0939866476447645,81.4823980584345,0.222440599363104,0.824527529806737,0.94701796401126,"Not-Significant","NO"
"4653","TAGLN3",-0.0694142998084069,0.172519746505624,85.2763635493353,-0.402355679360706,0.688429068237969,0.898022581440467,"Not-Significant","NO"
"4654","TALDO1",0.0607551197205013,0.119859568399677,79.8488755176593,0.506885854268311,0.613631875791508,0.860461592530552,"Not-Significant","NO"
"4655","TANC1",0.273656379686482,0.280558049437872,75.368838577459,0.975400207674602,0.332482118453851,0.701067594779713,"Not-Significant","NO"
"4656","TANK",0.462540241735181,0.282057760122261,80.7423238906797,1.63987773828555,0.104921164181992,0.464725459305865,"Not-Significant","NO"
"4657","TAP1",-0.357414118606759,0.397041219540819,64.2648218826183,-0.900193987465862,0.371378017730031,0.727929136028861,"Not-Significant","NO"
"4658","TARBP2",0.35107642264228,0.204015510992163,83.900168961412,1.7208320138745,0.0889672943751935,0.432260998884737,"Not-Significant","NO"
"4659","TARDBP",0.274227143692545,0.111899756217393,244.999999991594,2.45065005467744,0.0149598823241221,0.199373921374203,"Not-Significant","NO"
"4660","TARM1",0.320092394498613,0.338686062198453,85.2534986763856,0.945100581998722,0.347278432704046,0.710653200643506,"Not-Significant","NO"
"4661","TARS3",0.251938817928048,0.243158392141965,61.5708809580097,1.03610990230992,0.304203116813575,0.682230215045241,"Not-Significant","NO"
"4662","TAX1BP1",0.66697262433729,0.184571624142893,89.7417063280042,3.61362494064055,0.000497659638654305,0.0255980656853447,"Significant","UP"
"4663","TBC1D13",0.466740934455186,0.320253617860522,75.9394576199608,1.45741034113302,0.149126153775795,0.530248565573263,"Not-Significant","NO"
"4664","TBC1D17",0.256510041207465,0.111443325924591,79.3877926980185,2.30170841617769,0.0239734216456148,0.246623665783431,"Not-Significant","NO"
"4665","TBC1D2",0.166185006511539,0.230924098175915,83.8470679176359,0.719652075397263,0.47374042857246,0.794416179398068,"Not-Significant","NO"
"4666","TBC1D22B",0.147249684733779,0.139534832060543,79.0698815313926,1.05528979796162,0.294506645247341,0.673261846992991,"Not-Significant","NO"
"4667","TBC1D23",0.438277754740429,0.212535291586766,78.9670056583663,2.06214107533997,0.0424831221184831,0.324784388143901,"Not-Significant","NO"
"4668","TBC1D28",0.0323256712229122,0.249990586754796,80.3757336843545,0.129307553706488,0.897437334132357,0.972997759586485,"Not-Significant","NO"
"4669","TBC1D31",0.16414553612518,0.0862970928646282,79.0538205455828,1.90209809712443,0.0608006426755805,0.363979440559577,"Not-Significant","NO"
"4670","TBC1D32",-0.269050532028177,0.282825753349557,85.3880864942796,-0.951294317585162,0.344139975038636,0.708610022446441,"Not-Significant","NO"
"4671","TBCA",0.0384300522756348,0.24449085993079,80.4463236796478,0.157184003878565,0.875493674283485,0.966049171469584,"Not-Significant","NO"
"4672","TBCB",0.129816863304126,0.244206174100863,85.5296927062947,0.531587146729996,0.596389952979033,0.849591490437062,"Not-Significant","NO"
"4673","TBCC",0.148013422177131,0.218000099816868,84.8571217948655,0.678960341309342,0.499010662370696,0.809637563319796,"Not-Significant","NO"
"4674","TBCK",0.0686558841698068,0.243064794618461,85.6231918432035,0.282459186562069,0.778273106044485,0.927833239384267,"Not-Significant","NO"
"4675","TBL1X",0.156190439138736,0.184421499516256,83.1157437594467,0.846920991036454,0.399471186498911,0.745793325848202,"Not-Significant","NO"
"4676","TBPL2",-0.0340827760966898,0.0757787536665756,64.2822698259397,-0.449766912855985,0.654391533456969,0.880364056688918,"Not-Significant","NO"
"4677","TBR1",-0.30916895296449,0.30786792681132,78.8759153360318,-1.00422592300096,0.318340593423856,0.694919020996946,"Not-Significant","NO"
"4678","TBX2",0.202128374064771,0.206796610491706,78.8285075644216,0.977425952892385,0.331348465283743,0.700345573738313,"Not-Significant","NO"
"4679","TBX22",-0.414193200271695,0.331785023982354,69.9067497835395,-1.24837822786638,0.216057452550811,0.6100433638697,"Not-Significant","NO"
"4680","TCEA2",0.344140726966064,0.123541897910284,63.5134120467848,2.78561955730984,0.00703428222379397,0.138541365136284,"Not-Significant","NO"
"4681","TCEAL1",0.300598315296413,0.185351634046328,75.6926585455656,1.62177321415618,0.109010311145881,0.469924026404294,"Not-Significant","NO"
"4682","TCEANC2",-0.0734184816637048,0.0592797015057854,85.4985618823649,-1.23850963818601,0.218916850384155,0.612689631978475,"Not-Significant","NO"
"4683","TCERG1",-0.341191883866028,0.183638795392268,73.062434221552,-1.85795100178703,0.0672049814768269,0.379837944869016,"Not-Significant","NO"
"4684","TCF25",0.251321041540109,0.24030758428636,84.0603244012607,1.04583066858441,0.298637263000106,0.677303176102124,"Not-Significant","NO"
"4685","TCHH",0.351913596275902,0.246382637446267,84.3071206234667,1.42832141064587,0.156893637314908,0.544350026518915,"Not-Significant","NO"
"4686","TCHHL1",-0.00682816616500725,0.295875709243294,79.2072266557226,-0.023077819339987,0.981646238745436,0.997461022798872,"Not-Significant","NO"
"4687","TCHP",0.130747213579329,0.153809913045675,76.4851134409404,0.850057132146627,0.397946481954564,0.745793325848202,"Not-Significant","NO"
"4688","TCL1A",-0.25175403224062,0.256324203093852,82.5945619350566,-0.982170349900364,0.328884243356471,0.698648244307371,"Not-Significant","NO"
"4689","TCL1B",-0.19694441505553,0.412015182525262,77.6498926279209,-0.478002810111142,0.633991175236178,0.87085435478384,"Not-Significant","NO"
"4690","TCN1",-0.105306547100999,0.0949627236234763,79.0983656932182,-1.10892509273992,0.270822799022854,0.653881175510549,"Not-Significant","NO"
"4691","TCN2",0.0266049837560763,0.0818794355163879,78.2442324603611,0.324928763715664,0.746102178339575,0.918581911466522,"Not-Significant","NO"
"4692","TCOF1",0.0921589983914095,0.0754969517059636,83.6027929755751,1.22069827071084,0.225632007865156,0.619377397756268,"Not-Significant","NO"
"4693","TCP11",-0.328900698126114,0.284912467902541,84.9939506569335,-1.15439208591819,0.251574965090217,0.63741949547966,"Not-Significant","NO"
"4694","TCTN3",-0.225793141275075,0.0717129562637839,81.7911315092043,-3.14856830674409,0.00229061150796695,0.073645008607427,"Not-Significant","NO"
"4695","TDGF1",0.113217568377685,0.746787090400445,87.1628335513037,0.151606220612324,0.879847876418576,0.968307862331869,"Not-Significant","NO"
"4696","TDO2",0.309599415568552,0.143157723244719,69.0263612450653,2.16264556708066,0.0340355913298808,0.29220091169012,"Not-Significant","NO"
"4697","TDP1",-0.0956361775273169,0.179540335717059,83.0261116605683,-0.53267237774375,0.595683198946748,0.849569671098008,"Not-Significant","NO"
"4698","TDRD3",0.0759000671406623,0.16491615103395,82.4618838452504,0.460234286725728,0.646559362032276,0.877758992322124,"Not-Significant","NO"
"4699","TDRKH",0.280599447196224,0.208470612541288,86.0522254750961,1.3459904193482,0.181840956344218,0.573989845001632,"Not-Significant","NO"
"4700","TECPR1",0.932628801028326,0.511396892523331,80.708277309021,1.82368883085416,0.071900947975465,0.391099817632457,"Not-Significant","NO"
"4701","TECTA",-0.366524425800976,0.178963545543923,76.7040287142098,-2.04803958642527,0.0439786038677933,0.32995378050087,"Not-Significant","NO"
"4702","TECTB",0.286946328244568,0.187810396983357,80.5197336360353,1.52785113525955,0.130468465440164,0.506000281332569,"Not-Significant","NO"
"4703","TEDC2",-0.0866412749160092,0.273330495576294,85.4037077338469,-0.316983565018362,0.752029655287604,0.920787835171371,"Not-Significant","NO"
"4704","TEF",0.123691762625381,0.157257845124148,81.2031160843211,0.786553844278686,0.433832556361029,0.772418670651402,"Not-Significant","NO"
"4705","TEK",0.0146744414508033,0.0599958015626473,79.7638702774427,0.244591139189636,0.807401135600419,0.937329224399425,"Not-Significant","NO"
"4706","TEKT1",0.293984382105162,0.12111473577936,85.8770149525569,2.4273213347113,0.0173001299006902,0.214156980488999,"Not-Significant","NO"
"4707","TEKT3",0.79591119817494,0.327930656392895,78.8212462974551,2.4270716465781,0.0175028260762055,0.214156980488999,"Not-Significant","NO"
"4708","TEKT4",0.124604508755347,0.102232438275442,79.5957454188379,1.21883534088885,0.226506696650928,0.620492491652852,"Not-Significant","NO"
"4709","TELO2",0.0917504016405317,0.159827590347887,80.0092703792838,0.574058593017788,0.567538532608869,0.835320451589754,"Not-Significant","NO"
"4710","TENT4B",-0.0200667405767015,0.168318252793231,69.656327671231,-0.119219040381511,0.905444989971506,0.975604546851543,"Not-Significant","NO"
"4711","TENT5A",-0.132061648565063,0.196976628761429,87.104178530707,-0.670443236821823,0.504349022564453,0.810938124900295,"Not-Significant","NO"
"4712","TEPSIN",-0.109645315529324,0.418394186828841,86.7297106775697,-0.262062234564884,0.793894877276289,0.933020199602879,"Not-Significant","NO"
"4713","TERF1",-0.0813148865195475,0.234613212111671,73.3477117371483,-0.346591250286634,0.729890773959625,0.911562467576505,"Not-Significant","NO"
"4714","TERF2IP",0.0259633971616039,0.182679374157887,74.0474076509751,0.14212549873947,0.887366875316198,0.970106941364703,"Not-Significant","NO"
"4715","TES",-0.447144120175786,0.221154148377414,80.172500835872,-2.02186630210845,0.0465259339894037,0.333821220951023,"Not-Significant","NO"
"4716","TESMIN",-0.0971937637213933,0.13616423120029,80.3329438732206,-0.713798057423957,0.477420827395073,0.79565131913781,"Not-Significant","NO"
"4717","TET2",0.00820836494721233,0.290396168408838,89.0969968745671,0.0282660924632314,0.977513141616905,0.996230660946446,"Not-Significant","NO"
"4718","TEX101",-0.363546439158888,0.248676598577278,84.3245601566317,-1.46192460906575,0.147478714627038,0.526100252769155,"Not-Significant","NO"
"4719","TEX11",0.173789430730525,0.168298244358851,85.7424420827758,1.03262771036378,0.304682048540615,0.682230215045241,"Not-Significant","NO"
"4720","TEX12",0.389671773039867,0.281892541975628,87.8038223692547,1.38234154869396,0.170373098230554,0.561341215438728,"Not-Significant","NO"
"4721","TEX13A",-0.310473983020485,0.229917706369414,70.3426029774356,-1.35037004293022,0.181226025942348,0.573989845001632,"Not-Significant","NO"
"4722","TEX33",-0.0670640924876072,0.485195249635112,80.7043036317244,-0.138220834886661,0.890410187534348,0.970106941364703,"Not-Significant","NO"
"4723","TEX35",-0.0944520680566478,0.256566347169608,84.592305565453,-0.368138959371037,0.713689233600449,0.908651380021501,"Not-Significant","NO"
"4724","TEX37",0.160793861538598,0.262631779189206,85.5068374142254,0.612240689359827,0.542003224026379,0.824913470608599,"Not-Significant","NO"
"4725","TEX44",0.0817460211739059,0.181943919775171,83.2018332376176,0.449292404356903,0.654388932256398,0.880364056688918,"Not-Significant","NO"
"4726","TEX9",0.235171886244301,0.154338038707994,92.2471780119681,1.52374546296551,0.130993325331412,0.506000281332569,"Not-Significant","NO"
"4727","TF",-0.112461682977137,0.0594511556898523,77.5617975899681,-1.8916652110824,0.0622684255086871,0.367853456232913,"Not-Significant","NO"
"4728","TFAM",0.335357406668895,0.166318835373638,90.9815703038691,2.01635254308695,0.0467118702182886,0.334227794765179,"Not-Significant","NO"
"4729","TFAP2A",0.418085658954538,0.273519549182857,68.8113322602495,1.52854031897747,0.130962551859337,0.506000281332569,"Not-Significant","NO"
"4730","TFDP3",0.142571504266051,0.16137475202678,81.0556580747839,0.883480857292909,0.379589441556049,0.731828552170287,"Not-Significant","NO"
"4731","TFEB",-0.198016920819013,0.210027394142358,73.68693016491,-0.942814729609963,0.3488566166747,0.71223212144222,"Not-Significant","NO"
"4732","TFF1",-0.00304481256494765,0.195612935193359,84.5507501947788,-0.0155654970461842,0.987617702996458,0.99942318992787,"Not-Significant","NO"
"4733","TFF2",0.0941295016035646,0.142580827988801,77.7157826197579,0.660183440728498,0.511088101846952,0.81430050012214,"Not-Significant","NO"
"4734","TFF3",-0.173765723117489,0.168187658178853,76.0296446570667,-1.03316572095144,0.304801607967551,0.682230215045241,"Not-Significant","NO"
"4735","TFPI",-0.0443025748930946,0.0768334894675466,81.0789687069563,-0.576605009093169,0.565803710047397,0.835249973564897,"Not-Significant","NO"
"4736","TFPI2",-0.139516121535835,0.0936215487211,81.2820975708539,-1.49021377494465,0.140038470192401,0.514510273980125,"Not-Significant","NO"
"4737","TFRC",-0.104521082044672,0.103647923883167,81.2119332247789,-1.00842427063459,0.316245998036086,0.693299626249708,"Not-Significant","NO"
"4738","TG",-0.0469085325894054,0.244565499374507,84.9845608156288,-0.191803556549788,0.848353629057569,0.957719481514383,"Not-Significant","NO"
"4739","TGFA",-0.30185838569967,0.119286476365684,72.3230773293321,-2.53053317439182,0.0135654725677723,0.191652996437487,"Not-Significant","NO"
"4740","TGFB1",0.0780469485226157,0.078838423809349,78.6920514637944,0.989960792612402,0.32522754170489,0.696386883916122,"Not-Significant","NO"
"4741","TGFB2",0.132394454350581,0.127087094101264,83.0571429444133,1.04176159890073,0.300545130041628,0.67872467986383,"Not-Significant","NO"
"4742","TGFBI",-0.00558152997769036,0.0687592327900643,83.6793198859123,-0.081174989179008,0.93549662982359,0.984764841667777,"Not-Significant","NO"
