"Protein_Set","T","Train_CV_AUC","sensitivities","specificities"
"Panel_2",2,0.734731484731485,0.48051948051948,0.905405405405405
"Panel_2",2,0.734731484731485,0.467532467532468,0.905405405405405
"Panel_2",2,0.734731484731485,0.454545454545455,0.905405405405405
"Panel_2",2,0.734731484731485,0.454545454545455,0.912162162162162
"Panel_2",2,0.734731484731485,0.454545454545455,0.918918918918919
"Panel_2",2,0.734731484731485,0.441558441558442,0.918918918918919
"Panel_2",2,0.734731484731485,0.441558441558442,0.925675675675676
"Panel_2",2,0.734731484731485,0.428571428571429,0.925675675675676
"Panel_2",2,0.734731484731485,0.428571428571429,0.932432432432432
"Panel_2",2,0.734731484731485,0.415584415584416,0.932432432432432
"Panel_2",2,0.734731484731485,0.415584415584416,0.939189189189189
"Panel_2",2,0.734731484731485,0.415584415584416,0.945945945945946
"Panel_2",2,0.734731484731485,0.402597402597403,0.945945945945946
"Panel_2",2,0.734731484731485,0.38961038961039,0.945945945945946
"Panel_2",2,0.734731484731485,0.38961038961039,0.952702702702703
"Panel_2",2,0.734731484731485,0.38961038961039,0.959459459459459
"Panel_2",2,0.734731484731485,0.38961038961039,0.966216216216216
"Panel_2",2,0.734731484731485,0.38961038961039,0.972972972972973
"Panel_2",2,0.734731484731485,0.376623376623377,0.972972972972973
"Panel_2",2,0.734731484731485,0.363636363636364,0.972972972972973
"Panel_2",2,0.734731484731485,0.363636363636364,0.97972972972973
"Panel_2",2,0.734731484731485,0.350649350649351,0.97972972972973
"Panel_2",2,0.734731484731485,0.337662337662338,0.97972972972973
"Panel_2",2,0.734731484731485,0.324675324675325,0.97972972972973
"Panel_2",2,0.734731484731485,0.311688311688312,0.97972972972973
"Panel_2",2,0.734731484731485,0.298701298701299,0.97972972972973
"Panel_2",2,0.734731484731485,0.298701298701299,0.986486486486487
"Panel_2",2,0.734731484731485,0.285714285714286,0.986486486486487
"Panel_2",2,0.734731484731485,0.285714285714286,0.993243243243243
"Panel_2",2,0.734731484731485,0.272727272727273,0.993243243243243
"Panel_2",2,0.734731484731485,0.272727272727273,1
"Panel_2",2,0.734731484731485,0.25974025974026,1
"Panel_2",2,0.734731484731485,0.246753246753247,1
"Panel_2",2,0.734731484731485,0.233766233766234,1
"Panel_2",2,0.734731484731485,0.220779220779221,1
"Panel_2",2,0.734731484731485,0.207792207792208,1
"Panel_2",2,0.734731484731485,0.194805194805195,1
"Panel_2",2,0.734731484731485,0.181818181818182,1
"Panel_2",2,0.734731484731485,0.168831168831169,1
"Panel_2",2,0.734731484731485,0.155844155844156,1
"Panel_2",2,0.734731484731485,0.142857142857143,1
"Panel_2",2,0.734731484731485,0.12987012987013,1
"Panel_2",2,0.734731484731485,0.116883116883117,1
"Panel_2",2,0.734731484731485,0.103896103896104,1
"Panel_2",2,0.734731484731485,0.0909090909090909,1
"Panel_2",2,0.734731484731485,0.0779220779220779,1
"Panel_2",2,0.734731484731485,0.0649350649350649,1
"Panel_2",2,0.734731484731485,0.051948051948052,1
"Panel_2",2,0.734731484731485,0.038961038961039,1
"Panel_2",2,0.734731484731485,0.025974025974026,1
"Panel_2",2,0.734731484731485,0.012987012987013,1
"Panel_2",2,0.734731484731485,0,1
"Panel_2",3,0.718198938537922,1,0
"Panel_2",3,0.718198938537922,1,0.00847457627118644
"Panel_2",3,0.718198938537922,0.98989898989899,0.00847457627118644
"Panel_2",3,0.718198938537922,0.98989898989899,0.0169491525423729
"Panel_2",3,0.718198938537922,0.98989898989899,0.0254237288135593
"Panel_2",3,0.718198938537922,0.98989898989899,0.0338983050847458
"Panel_2",3,0.718198938537922,0.97979797979798,0.0338983050847458
"Panel_2",3,0.718198938537922,0.97979797979798,0.0423728813559322
"Panel_2",3,0.718198938537922,0.97979797979798,0.0508474576271186
"Panel_2",3,0.718198938537922,0.97979797979798,0.0593220338983051
"Panel_2",3,0.718198938537922,0.97979797979798,0.0677966101694915
"Panel_2",3,0.718198938537922,0.97979797979798,0.076271186440678
"Panel_2",3,0.718198938537922,0.97979797979798,0.0847457627118644
"Panel_2",3,0.718198938537922,0.97979797979798,0.0932203389830508
"Panel_2",3,0.718198938537922,0.97979797979798,0.101694915254237
"Panel_2",3,0.718198938537922,0.96969696969697,0.101694915254237
"Panel_2",3,0.718198938537922,0.95959595959596,0.101694915254237
"Panel_2",3,0.718198938537922,0.95959595959596,0.110169491525424
"Panel_2",3,0.718198938537922,0.95959595959596,0.11864406779661
"Panel_2",3,0.718198938537922,0.95959595959596,0.127118644067797
"Panel_2",3,0.718198938537922,0.94949494949495,0.127118644067797
"Panel_2",3,0.718198938537922,0.94949494949495,0.135593220338983
"Panel_2",3,0.718198938537922,0.94949494949495,0.14406779661017
"Panel_2",3,0.718198938537922,0.94949494949495,0.152542372881356
"Panel_2",3,0.718198938537922,0.94949494949495,0.161016949152542
"Panel_2",3,0.718198938537922,0.94949494949495,0.169491525423729
"Panel_2",3,0.718198938537922,0.94949494949495,0.177966101694915
"Panel_2",3,0.718198938537922,0.93939393939394,0.177966101694915
"Panel_2",3,0.718198938537922,0.93939393939394,0.186440677966102
"Panel_2",3,0.718198938537922,0.93939393939394,0.194915254237288
"Panel_2",3,0.718198938537922,0.93939393939394,0.203389830508475
"Panel_2",3,0.718198938537922,0.929292929292929,0.203389830508475
"Panel_2",3,0.718198938537922,0.929292929292929,0.211864406779661
"Panel_2",3,0.718198938537922,0.919191919191919,0.211864406779661
"Panel_2",3,0.718198938537922,0.919191919191919,0.220338983050847
"Panel_2",3,0.718198938537922,0.919191919191919,0.228813559322034
"Panel_2",3,0.718198938537922,0.919191919191919,0.23728813559322
"Panel_2",3,0.718198938537922,0.919191919191919,0.245762711864407
"Panel_2",3,0.718198938537922,0.909090909090909,0.245762711864407
"Panel_2",3,0.718198938537922,0.909090909090909,0.254237288135593
"Panel_2",3,0.718198938537922,0.898989898989899,0.254237288135593
"Panel_2",3,0.718198938537922,0.888888888888889,0.254237288135593
"Panel_2",3,0.718198938537922,0.888888888888889,0.26271186440678
"Panel_2",3,0.718198938537922,0.888888888888889,0.271186440677966
"Panel_2",3,0.718198938537922,0.888888888888889,0.279661016949153
"Panel_2",3,0.718198938537922,0.878787878787879,0.279661016949153
"Panel_2",3,0.718198938537922,0.868686868686869,0.279661016949153
"Panel_2",3,0.718198938537922,0.868686868686869,0.288135593220339
"Panel_2",3,0.718198938537922,0.868686868686869,0.296610169491525
"Panel_2",3,0.718198938537922,0.868686868686869,0.305084745762712
"Panel_2",3,0.718198938537922,0.868686868686869,0.313559322033898
"Panel_2",3,0.718198938537922,0.858585858585859,0.313559322033898
"Panel_2",3,0.718198938537922,0.858585858585859,0.322033898305085
"Panel_2",3,0.718198938537922,0.858585858585859,0.330508474576271
"Panel_2",3,0.718198938537922,0.858585858585859,0.338983050847458
"Panel_2",3,0.718198938537922,0.858585858585859,0.347457627118644
"Panel_2",3,0.718198938537922,0.858585858585859,0.35593220338983
"Panel_2",3,0.718198938537922,0.848484848484849,0.35593220338983
"Panel_2",3,0.718198938537922,0.848484848484849,0.364406779661017
"Panel_2",3,0.718198938537922,0.838383838383838,0.364406779661017
"Panel_2",3,0.718198938537922,0.838383838383838,0.372881355932203
"Panel_2",3,0.718198938537922,0.828282828282828,0.372881355932203
"Panel_2",3,0.718198938537922,0.828282828282828,0.38135593220339
"Panel_2",3,0.718198938537922,0.828282828282828,0.389830508474576
"Panel_2",3,0.718198938537922,0.828282828282828,0.398305084745763
"Panel_2",3,0.718198938537922,0.828282828282828,0.406779661016949
"Panel_2",3,0.718198938537922,0.818181818181818,0.406779661016949
"Panel_2",3,0.718198938537922,0.818181818181818,0.415254237288136
"Panel_2",3,0.718198938537922,0.818181818181818,0.423728813559322
"Panel_2",3,0.718198938537922,0.818181818181818,0.432203389830508
"Panel_2",3,0.718198938537922,0.818181818181818,0.440677966101695
"Panel_2",3,0.718198938537922,0.808080808080808,0.440677966101695
"Panel_2",3,0.718198938537922,0.797979797979798,0.440677966101695
"Panel_2",3,0.718198938537922,0.797979797979798,0.449152542372881
"Panel_2",3,0.718198938537922,0.787878787878788,0.449152542372881
"Panel_2",3,0.718198938537922,0.777777777777778,0.449152542372881
"Panel_2",3,0.718198938537922,0.777777777777778,0.457627118644068
"Panel_2",3,0.718198938537922,0.777777777777778,0.466101694915254
"Panel_2",3,0.718198938537922,0.767676767676768,0.466101694915254
"Panel_2",3,0.718198938537922,0.767676767676768,0.474576271186441
"Panel_2",3,0.718198938537922,0.767676767676768,0.483050847457627
"Panel_2",3,0.718198938537922,0.767676767676768,0.491525423728814
"Panel_2",3,0.718198938537922,0.767676767676768,0.5
"Panel_2",3,0.718198938537922,0.767676767676768,0.508474576271186
"Panel_2",3,0.718198938537922,0.757575757575758,0.508474576271186
"Panel_2",3,0.718198938537922,0.757575757575758,0.516949152542373
"Panel_2",3,0.718198938537922,0.747474747474748,0.516949152542373
"Panel_2",3,0.718198938537922,0.747474747474748,0.525423728813559
"Panel_2",3,0.718198938537922,0.747474747474748,0.533898305084746
"Panel_2",3,0.718198938537922,0.737373737373737,0.533898305084746
"Panel_2",3,0.718198938537922,0.737373737373737,0.542372881355932
"Panel_2",3,0.718198938537922,0.737373737373737,0.550847457627119
"Panel_2",3,0.718198938537922,0.727272727272727,0.550847457627119
"Panel_2",3,0.718198938537922,0.727272727272727,0.559322033898305
"Panel_2",3,0.718198938537922,0.717171717171717,0.559322033898305
"Panel_2",3,0.718198938537922,0.707070707070707,0.559322033898305
"Panel_2",3,0.718198938537922,0.696969696969697,0.559322033898305
"Panel_2",3,0.718198938537922,0.696969696969697,0.567796610169492
"Panel_2",3,0.718198938537922,0.696969696969697,0.576271186440678
"Panel_2",3,0.718198938537922,0.686868686868687,0.576271186440678
"Panel_2",3,0.718198938537922,0.676767676767677,0.576271186440678
"Panel_2",3,0.718198938537922,0.666666666666667,0.576271186440678
"Panel_2",3,0.718198938537922,0.666666666666667,0.584745762711864
"Panel_2",3,0.718198938537922,0.656565656565657,0.584745762711864
"Panel_2",3,0.718198938537922,0.646464646464647,0.584745762711864
"Panel_2",3,0.718198938537922,0.636363636363636,0.584745762711864
"Panel_2",3,0.718198938537922,0.636363636363636,0.593220338983051
"Panel_2",3,0.718198938537922,0.636363636363636,0.601694915254237
"Panel_2",3,0.718198938537922,0.636363636363636,0.610169491525424
"Panel_2",3,0.718198938537922,0.636363636363636,0.61864406779661
"Panel_2",3,0.718198938537922,0.636363636363636,0.627118644067797
"Panel_2",3,0.718198938537922,0.636363636363636,0.635593220338983
"Panel_2",3,0.718198938537922,0.636363636363636,0.64406779661017
"Panel_2",3,0.718198938537922,0.626262626262626,0.64406779661017
"Panel_2",3,0.718198938537922,0.616161616161616,0.64406779661017
"Panel_2",3,0.718198938537922,0.606060606060606,0.64406779661017
"Panel_2",3,0.718198938537922,0.595959595959596,0.64406779661017
"Panel_2",3,0.718198938537922,0.585858585858586,0.64406779661017
"Panel_2",3,0.718198938537922,0.585858585858586,0.652542372881356
"Panel_2",3,0.718198938537922,0.585858585858586,0.661016949152542
"Panel_2",3,0.718198938537922,0.585858585858586,0.669491525423729
"Panel_2",3,0.718198938537922,0.575757575757576,0.669491525423729
"Panel_2",3,0.718198938537922,0.575757575757576,0.677966101694915
"Panel_2",3,0.718198938537922,0.575757575757576,0.686440677966102
"Panel_2",3,0.718198938537922,0.575757575757576,0.694915254237288
"Panel_2",3,0.718198938537922,0.575757575757576,0.703389830508475
"Panel_2",3,0.718198938537922,0.575757575757576,0.711864406779661
"Panel_2",3,0.718198938537922,0.575757575757576,0.720338983050847
"Panel_2",3,0.718198938537922,0.575757575757576,0.728813559322034
"Panel_2",3,0.718198938537922,0.575757575757576,0.73728813559322
"Panel_2",3,0.718198938537922,0.575757575757576,0.745762711864407
"Panel_2",3,0.718198938537922,0.565656565656566,0.745762711864407
"Panel_2",3,0.718198938537922,0.555555555555556,0.745762711864407
"Panel_2",3,0.718198938537922,0.555555555555556,0.754237288135593
"Panel_2",3,0.718198938537922,0.555555555555556,0.76271186440678
"Panel_2",3,0.718198938537922,0.545454545454545,0.76271186440678
"Panel_2",3,0.718198938537922,0.545454545454545,0.771186440677966
"Panel_2",3,0.718198938537922,0.535353535353535,0.771186440677966
"Panel_2",3,0.718198938537922,0.525252525252525,0.771186440677966
"Panel_2",3,0.718198938537922,0.525252525252525,0.779661016949153
"Panel_2",3,0.718198938537922,0.525252525252525,0.788135593220339
"Panel_2",3,0.718198938537922,0.515151515151515,0.788135593220339
"Panel_2",3,0.718198938537922,0.505050505050505,0.788135593220339
"Panel_2",3,0.718198938537922,0.505050505050505,0.796610169491525
"Panel_2",3,0.718198938537922,0.505050505050505,0.805084745762712
"Panel_2",3,0.718198938537922,0.505050505050505,0.813559322033898
"Panel_2",3,0.718198938537922,0.505050505050505,0.822033898305085
"Panel_2",3,0.718198938537922,0.505050505050505,0.830508474576271
"Panel_2",3,0.718198938537922,0.505050505050505,0.838983050847458
"Panel_2",3,0.718198938537922,0.505050505050505,0.847457627118644
"Panel_2",3,0.718198938537922,0.505050505050505,0.85593220338983
"Panel_2",3,0.718198938537922,0.505050505050505,0.864406779661017
"Panel_2",3,0.718198938537922,0.505050505050505,0.872881355932203
"Panel_2",3,0.718198938537922,0.494949494949495,0.872881355932203
"Panel_2",3,0.718198938537922,0.494949494949495,0.88135593220339
"Panel_2",3,0.718198938537922,0.484848484848485,0.88135593220339
"Panel_2",3,0.718198938537922,0.474747474747475,0.88135593220339
"Panel_2",3,0.718198938537922,0.474747474747475,0.889830508474576
"Panel_2",3,0.718198938537922,0.474747474747475,0.898305084745763
"Panel_2",3,0.718198938537922,0.474747474747475,0.906779661016949
"Panel_2",3,0.718198938537922,0.464646464646465,0.906779661016949
"Panel_2",3,0.718198938537922,0.454545454545455,0.906779661016949
"Panel_2",3,0.718198938537922,0.444444444444444,0.906779661016949
"Panel_2",3,0.718198938537922,0.434343434343434,0.906779661016949
"Panel_2",3,0.718198938537922,0.434343434343434,0.915254237288136
"Panel_2",3,0.718198938537922,0.434343434343434,0.923728813559322
"Panel_2",3,0.718198938537922,0.424242424242424,0.923728813559322
"Panel_2",3,0.718198938537922,0.414141414141414,0.923728813559322
"Panel_2",3,0.718198938537922,0.404040404040404,0.923728813559322
"Panel_2",3,0.718198938537922,0.393939393939394,0.923728813559322
"Panel_2",3,0.718198938537922,0.393939393939394,0.932203389830508
"Panel_2",3,0.718198938537922,0.383838383838384,0.932203389830508
"Panel_2",3,0.718198938537922,0.373737373737374,0.932203389830508
"Panel_2",3,0.718198938537922,0.363636363636364,0.932203389830508
"Panel_2",3,0.718198938537922,0.353535353535354,0.932203389830508
"Panel_2",3,0.718198938537922,0.343434343434343,0.932203389830508
"Panel_2",3,0.718198938537922,0.333333333333333,0.932203389830508
"Panel_2",3,0.718198938537922,0.333333333333333,0.940677966101695
"Panel_2",3,0.718198938537922,0.323232323232323,0.940677966101695
"Panel_2",3,0.718198938537922,0.323232323232323,0.949152542372881
"Panel_2",3,0.718198938537922,0.313131313131313,0.949152542372881
"Panel_2",3,0.718198938537922,0.303030303030303,0.949152542372881
"Panel_2",3,0.718198938537922,0.303030303030303,0.957627118644068
"Panel_2",3,0.718198938537922,0.292929292929293,0.957627118644068
"Panel_2",3,0.718198938537922,0.282828282828283,0.957627118644068
"Panel_2",3,0.718198938537922,0.282828282828283,0.966101694915254
"Panel_2",3,0.718198938537922,0.282828282828283,0.974576271186441
"Panel_2",3,0.718198938537922,0.272727272727273,0.974576271186441
"Panel_2",3,0.718198938537922,0.272727272727273,0.983050847457627
"Panel_2",3,0.718198938537922,0.272727272727273,0.991525423728814
"Panel_2",3,0.718198938537922,0.262626262626263,0.991525423728814
"Panel_2",3,0.718198938537922,0.252525252525253,0.991525423728814
"Panel_2",3,0.718198938537922,0.242424242424242,0.991525423728814
"Panel_2",3,0.718198938537922,0.232323232323232,0.991525423728814
"Panel_2",3,0.718198938537922,0.222222222222222,0.991525423728814
"Panel_2",3,0.718198938537922,0.212121212121212,0.991525423728814
"Panel_2",3,0.718198938537922,0.212121212121212,1
"Panel_2",3,0.718198938537922,0.202020202020202,1
"Panel_2",3,0.718198938537922,0.191919191919192,1
"Panel_2",3,0.718198938537922,0.181818181818182,1
"Panel_2",3,0.718198938537922,0.171717171717172,1
"Panel_2",3,0.718198938537922,0.161616161616162,1
"Panel_2",3,0.718198938537922,0.151515151515152,1
"Panel_2",3,0.718198938537922,0.141414141414141,1
"Panel_2",3,0.718198938537922,0.131313131313131,1
"Panel_2",3,0.718198938537922,0.121212121212121,1
"Panel_2",3,0.718198938537922,0.111111111111111,1
"Panel_2",3,0.718198938537922,0.101010101010101,1
"Panel_2",3,0.718198938537922,0.0909090909090909,1
"Panel_2",3,0.718198938537922,0.0808080808080808,1
"Panel_2",3,0.718198938537922,0.0707070707070707,1
"Panel_2",3,0.718198938537922,0.0606060606060606,1
"Panel_2",3,0.718198938537922,0.0505050505050505,1
"Panel_2",3,0.718198938537922,0.0404040404040404,1
"Panel_2",3,0.718198938537922,0.0303030303030303,1
"Panel_2",3,0.718198938537922,0.0202020202020202,1
"Panel_2",3,0.718198938537922,0.0101010101010101,1
"Panel_2",3,0.718198938537922,0,1
"Panel_2",5,0.766797129810828,1,0
"Panel_2",5,0.766797129810828,1,0.0136986301369863
"Panel_2",5,0.766797129810828,0.992063492063492,0.0136986301369863
"Panel_2",5,0.766797129810828,0.992063492063492,0.0273972602739726
"Panel_2",5,0.766797129810828,0.992063492063492,0.0410958904109589
"Panel_2",5,0.766797129810828,0.984126984126984,0.0410958904109589
"Panel_2",5,0.766797129810828,0.976190476190476,0.0410958904109589
"Panel_2",5,0.766797129810828,0.976190476190476,0.0547945205479452
"Panel_2",5,0.766797129810828,0.968253968253968,0.0547945205479452
"Panel_2",5,0.766797129810828,0.96031746031746,0.0547945205479452
"Panel_2",5,0.766797129810828,0.96031746031746,0.0684931506849315
"Panel_2",5,0.766797129810828,0.952380952380952,0.0684931506849315
"Panel_2",5,0.766797129810828,0.952380952380952,0.0821917808219178
"Panel_2",5,0.766797129810828,0.952380952380952,0.0958904109589041
"Panel_2",5,0.766797129810828,0.944444444444444,0.0958904109589041
"Panel_2",5,0.766797129810828,0.944444444444444,0.10958904109589
"Panel_2",5,0.766797129810828,0.944444444444444,0.123287671232877
"Panel_2",5,0.766797129810828,0.936507936507937,0.123287671232877
"Panel_2",5,0.766797129810828,0.936507936507937,0.136986301369863
"Panel_2",5,0.766797129810828,0.936507936507937,0.150684931506849
"Panel_2",5,0.766797129810828,0.936507936507937,0.164383561643836
"Panel_2",5,0.766797129810828,0.936507936507937,0.178082191780822
"Panel_2",5,0.766797129810828,0.936507936507937,0.191780821917808
"Panel_2",5,0.766797129810828,0.936507936507937,0.205479452054795
"Panel_2",5,0.766797129810828,0.936507936507937,0.219178082191781
"Panel_2",5,0.766797129810828,0.936507936507937,0.232876712328767
"Panel_2",5,0.766797129810828,0.936507936507937,0.246575342465753
"Panel_2",5,0.766797129810828,0.936507936507937,0.26027397260274
"Panel_2",5,0.766797129810828,0.936507936507937,0.273972602739726
"Panel_2",5,0.766797129810828,0.928571428571429,0.273972602739726
"Panel_2",5,0.766797129810828,0.928571428571429,0.287671232876712
"Panel_2",5,0.766797129810828,0.928571428571429,0.301369863013699
"Panel_2",5,0.766797129810828,0.920634920634921,0.301369863013699
"Panel_2",5,0.766797129810828,0.920634920634921,0.315068493150685
"Panel_2",5,0.766797129810828,0.912698412698413,0.315068493150685
"Panel_2",5,0.766797129810828,0.904761904761905,0.315068493150685
"Panel_2",5,0.766797129810828,0.904761904761905,0.328767123287671
"Panel_2",5,0.766797129810828,0.896825396825397,0.328767123287671
"Panel_2",5,0.766797129810828,0.896825396825397,0.342465753424658
"Panel_2",5,0.766797129810828,0.888888888888889,0.342465753424658
"Panel_2",5,0.766797129810828,0.888888888888889,0.356164383561644
"Panel_2",5,0.766797129810828,0.888888888888889,0.36986301369863
"Panel_2",5,0.766797129810828,0.880952380952381,0.36986301369863
"Panel_2",5,0.766797129810828,0.873015873015873,0.36986301369863
"Panel_2",5,0.766797129810828,0.865079365079365,0.36986301369863
"Panel_2",5,0.766797129810828,0.865079365079365,0.383561643835616
"Panel_2",5,0.766797129810828,0.865079365079365,0.397260273972603
"Panel_2",5,0.766797129810828,0.857142857142857,0.397260273972603
"Panel_2",5,0.766797129810828,0.857142857142857,0.410958904109589
"Panel_2",5,0.766797129810828,0.857142857142857,0.424657534246575
"Panel_2",5,0.766797129810828,0.849206349206349,0.424657534246575
"Panel_2",5,0.766797129810828,0.849206349206349,0.438356164383562
"Panel_2",5,0.766797129810828,0.849206349206349,0.452054794520548
"Panel_2",5,0.766797129810828,0.849206349206349,0.465753424657534
"Panel_2",5,0.766797129810828,0.841269841269841,0.465753424657534
"Panel_2",5,0.766797129810828,0.841269841269841,0.47945205479452
"Panel_2",5,0.766797129810828,0.833333333333333,0.47945205479452
"Panel_2",5,0.766797129810828,0.833333333333333,0.493150684931507
"Panel_2",5,0.766797129810828,0.833333333333333,0.506849315068493
"Panel_2",5,0.766797129810828,0.825396825396825,0.506849315068493
"Panel_2",5,0.766797129810828,0.825396825396825,0.520547945205479
"Panel_2",5,0.766797129810828,0.817460317460317,0.520547945205479
"Panel_2",5,0.766797129810828,0.80952380952381,0.520547945205479
"Panel_2",5,0.766797129810828,0.80952380952381,0.534246575342466
"Panel_2",5,0.766797129810828,0.801587301587302,0.534246575342466
"Panel_2",5,0.766797129810828,0.793650793650794,0.534246575342466
"Panel_2",5,0.766797129810828,0.793650793650794,0.547945205479452
"Panel_2",5,0.766797129810828,0.785714285714286,0.547945205479452
"Panel_2",5,0.766797129810828,0.785714285714286,0.561643835616438
"Panel_2",5,0.766797129810828,0.777777777777778,0.561643835616438
"Panel_2",5,0.766797129810828,0.777777777777778,0.575342465753425
"Panel_2",5,0.766797129810828,0.777777777777778,0.589041095890411
"Panel_2",5,0.766797129810828,0.777777777777778,0.602739726027397
"Panel_2",5,0.766797129810828,0.76984126984127,0.602739726027397
"Panel_2",5,0.766797129810828,0.761904761904762,0.602739726027397
"Panel_2",5,0.766797129810828,0.761904761904762,0.616438356164384
"Panel_2",5,0.766797129810828,0.753968253968254,0.616438356164384
"Panel_2",5,0.766797129810828,0.746031746031746,0.616438356164384
"Panel_2",5,0.766797129810828,0.746031746031746,0.63013698630137
"Panel_2",5,0.766797129810828,0.746031746031746,0.643835616438356
"Panel_2",5,0.766797129810828,0.746031746031746,0.657534246575342
"Panel_2",5,0.766797129810828,0.738095238095238,0.657534246575342
"Panel_2",5,0.766797129810828,0.738095238095238,0.671232876712329
"Panel_2",5,0.766797129810828,0.73015873015873,0.671232876712329
"Panel_2",5,0.766797129810828,0.722222222222222,0.671232876712329
"Panel_2",5,0.766797129810828,0.722222222222222,0.684931506849315
"Panel_2",5,0.766797129810828,0.714285714285714,0.684931506849315
"Panel_2",5,0.766797129810828,0.706349206349206,0.684931506849315
"Panel_2",5,0.766797129810828,0.698412698412698,0.684931506849315
"Panel_2",5,0.766797129810828,0.69047619047619,0.684931506849315
"Panel_2",5,0.766797129810828,0.69047619047619,0.698630136986301
"Panel_2",5,0.766797129810828,0.682539682539683,0.698630136986301
"Panel_2",5,0.766797129810828,0.682539682539683,0.712328767123288
"Panel_2",5,0.766797129810828,0.674603174603175,0.712328767123288
"Panel_2",5,0.766797129810828,0.666666666666667,0.712328767123288
"Panel_2",5,0.766797129810828,0.666666666666667,0.726027397260274
"Panel_2",5,0.766797129810828,0.666666666666667,0.73972602739726
"Panel_2",5,0.766797129810828,0.666666666666667,0.753424657534247
"Panel_2",5,0.766797129810828,0.658730158730159,0.753424657534247
"Panel_2",5,0.766797129810828,0.650793650793651,0.753424657534247
"Panel_2",5,0.766797129810828,0.642857142857143,0.753424657534247
"Panel_2",5,0.766797129810828,0.634920634920635,0.753424657534247
"Panel_2",5,0.766797129810828,0.634920634920635,0.767123287671233
"Panel_2",5,0.766797129810828,0.626984126984127,0.767123287671233
"Panel_2",5,0.766797129810828,0.619047619047619,0.767123287671233
"Panel_2",5,0.766797129810828,0.611111111111111,0.767123287671233
"Panel_2",5,0.766797129810828,0.603174603174603,0.767123287671233
"Panel_2",5,0.766797129810828,0.595238095238095,0.767123287671233
"Panel_2",5,0.766797129810828,0.587301587301587,0.767123287671233
"Panel_2",5,0.766797129810828,0.579365079365079,0.767123287671233
"Panel_2",5,0.766797129810828,0.571428571428571,0.767123287671233
"Panel_2",5,0.766797129810828,0.563492063492063,0.767123287671233
"Panel_2",5,0.766797129810828,0.555555555555556,0.767123287671233
"Panel_2",5,0.766797129810828,0.555555555555556,0.780821917808219
"Panel_2",5,0.766797129810828,0.555555555555556,0.794520547945205
"Panel_2",5,0.766797129810828,0.555555555555556,0.808219178082192
"Panel_2",5,0.766797129810828,0.547619047619048,0.808219178082192
"Panel_2",5,0.766797129810828,0.547619047619048,0.821917808219178
"Panel_2",5,0.766797129810828,0.53968253968254,0.821917808219178
"Panel_2",5,0.766797129810828,0.53968253968254,0.835616438356164
"Panel_2",5,0.766797129810828,0.531746031746032,0.835616438356164
"Panel_2",5,0.766797129810828,0.523809523809524,0.835616438356164
"Panel_2",5,0.766797129810828,0.523809523809524,0.849315068493151
"Panel_2",5,0.766797129810828,0.523809523809524,0.863013698630137
"Panel_2",5,0.766797129810828,0.515873015873016,0.863013698630137
"Panel_2",5,0.766797129810828,0.507936507936508,0.863013698630137
"Panel_2",5,0.766797129810828,0.507936507936508,0.876712328767123
"Panel_2",5,0.766797129810828,0.5,0.876712328767123
"Panel_2",5,0.766797129810828,0.492063492063492,0.876712328767123
"Panel_2",5,0.766797129810828,0.484126984126984,0.876712328767123
"Panel_2",5,0.766797129810828,0.476190476190476,0.876712328767123
"Panel_2",5,0.766797129810828,0.468253968253968,0.876712328767123
"Panel_2",5,0.766797129810828,0.468253968253968,0.89041095890411
"Panel_2",5,0.766797129810828,0.46031746031746,0.89041095890411
"Panel_2",5,0.766797129810828,0.46031746031746,0.904109589041096
"Panel_2",5,0.766797129810828,0.452380952380952,0.904109589041096
"Panel_2",5,0.766797129810828,0.452380952380952,0.917808219178082
"Panel_2",5,0.766797129810828,0.444444444444444,0.917808219178082
"Panel_2",5,0.766797129810828,0.436507936507937,0.917808219178082
"Panel_2",5,0.766797129810828,0.428571428571429,0.917808219178082
"Panel_2",5,0.766797129810828,0.428571428571429,0.931506849315068
"Panel_2",5,0.766797129810828,0.420634920634921,0.931506849315068
"Panel_2",5,0.766797129810828,0.412698412698413,0.931506849315068
"Panel_2",5,0.766797129810828,0.412698412698413,0.945205479452055
"Panel_2",5,0.766797129810828,0.404761904761905,0.945205479452055
"Panel_2",5,0.766797129810828,0.396825396825397,0.945205479452055
"Panel_2",5,0.766797129810828,0.388888888888889,0.945205479452055
"Panel_2",5,0.766797129810828,0.388888888888889,0.958904109589041
"Panel_2",5,0.766797129810828,0.388888888888889,0.972602739726027
"Panel_2",5,0.766797129810828,0.388888888888889,0.986301369863014
"Panel_2",5,0.766797129810828,0.388888888888889,1
"Panel_2",5,0.766797129810828,0.380952380952381,1
"Panel_2",5,0.766797129810828,0.373015873015873,1
"Panel_2",5,0.766797129810828,0.365079365079365,1
"Panel_2",5,0.766797129810828,0.357142857142857,1
"Panel_2",5,0.766797129810828,0.349206349206349,1
"Panel_2",5,0.766797129810828,0.341269841269841,1
"Panel_2",5,0.766797129810828,0.333333333333333,1
"Panel_2",5,0.766797129810828,0.325396825396825,1
"Panel_2",5,0.766797129810828,0.317460317460317,1
"Panel_2",5,0.766797129810828,0.30952380952381,1
"Panel_2",5,0.766797129810828,0.301587301587302,1
"Panel_2",5,0.766797129810828,0.293650793650794,1
"Panel_2",5,0.766797129810828,0.285714285714286,1
